,country_name,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y
206,East Asia & Pacific (excluding high income),1.92309665122202,72.4610915189314,,,28.668056832576017,,14.22206920356015,,3.6013942845558047,34.6789777425945,4.053547303619304,8.047039964187567,,92.1947682192155,,22.246886176025612,,,,,,,,,,,,,,1.0,93.25612124999999,95.20412125000001,79.3890425,39.70032,10.256979762108722,92.40879642546298,,94.81987460819528,92.69319784072015,92.8670589312759,93.38657338950371,,3.5865478172753886,73.660269021008,97.5267117826764,,,94.9390798081181,,0.681475436996023,2.65644416042007,1.57147709485546,,,77.95244927586506,,2.11343483606682,2.6564616211282983,51.098734527427936,98.8003677410594,2.2258414640822,3.364574290550768,26.959167706197658,43.38616273167296,47.8284284765313,,24.433010378346886,33.09322939736573,,15.20860880190585,18.4002297433219,9.325111023013413,12.584779531113949,15.40124967164705,15.29755612639345,1.0,0.14984149235966016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8737860480622899,1.0,,,,,
207,East Asia & Pacific (IDA & IBRD countries),2.02472488667992,72.4855353113796,,,28.652685266884433,,14.226029664275499,,3.534818654433985,34.678942620049,4.081814593817177,8.047039964187567,,92.1947682192156,,22.55690955924695,,,,,,,,,,,,,,,93.16977375,95.145285,79.23516500000001,39.968075,9.83254281487626,92.37507984374568,,94.7883022102483,92.66264943507117,92.7980598377508,93.32067957997988,,3.6044016488368937,73.4205938284635,97.5028057258848,,,94.8851221573284,,0.681481494146552,2.63424114557604,1.54518026517354,,,77.9155836648541,,2.12532724497909,2.6564616211283,51.098734527427936,98.0314045985789,2.2361489452652,3.40689770159419,26.959167706197658,43.32864471758752,47.94213378041255,,24.373337371281753,33.054544422646714,,15.180811409951001,18.361408750574398,9.294892324280633,12.578552469966649,15.382725282736265,15.28360453009115,1.0,0.14963082942217729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8731836930539238,1.0,,,,,
208,Fragile and conflict affected situations,2.36410683417526,45.11439572288565,11.338920883315,,39.33706681826753,,35.09677307203303,,,3.2326520507053,219.201022440233,,,,70.78126611437067,96.76486093331981,,,55.550998297750155,,0.7746846470347785,42.30710296327156,57.72145692074732,,,,,,,,53.929193749999996,62.17189375,32.571561249999995,10.7488275,17.54302098349283,67.15671522777302,65.08374245883616,73.29446895082468,67.66314829264346,68.32042687448667,67.75694757497178,71.7247677905731,6.946746039543692,48.2365351870105,76.4067894964443,,38.4082649805636,60.6313034883716,,,1.03931575669933,0.372125612666105,,,43.36713330310767,32.21060906875517,1.78131792556769,,,194.92908983231,43.1553261729361,19.788143274876603,54.5804398062378,40.049460868916356,56.52595721092793,,61.44482202694626,49.13446189947071,21.438936692251,81.5430445905919,92.5645883451475,30.728551985605925,53.0995979481472,60.88293614737947,63.8349039587091,1.0,2.96488345598468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.7335451585853106,1.0,,,,,
209,Heavily indebted poor countries (HIPC),2.00980878467106,41.4942003675242,10.4327164674305,,32.97700602382435,,36.91689588671172,48.4173083576197,,1.72403977757848,213.08040150106325,,,74.6489638127768,72.61049935318869,106.67178267795056,,,57.62912917641656,,1.3929688851312911,44.02722578666347,76.58320957277992,,,,,,,,52.2469175,60.18831875,29.00542625,6.806985,24.337952493122614,78.96375340205425,78.96633909288813,84.86622270588845,78.76565155884117,76.13313827635899,78.54699997761399,81.86213882107424,4.975397443182115,48.948007889191,83.8909714969958,51.7569563996101,50.6819835742695,62.334487351868,,,0.832453616914615,0.172416767016528,,,24.833316542154684,18.281547289468758,1.18926089064795,,,165.7958588072,41.1104934659395,23.846856958709054,66.26231142538705,45.07097326635789,65.56115011561606,,60.845437892757275,44.08308017208034,23.6778037457103,66.9139835547527,77.6212321274383,28.97249777262856,45.44660013846685,53.724433912878254,55.11566158379405,1.0,2.665122798824336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.990233145795888,1.0,,,,,
210,Late-demographic dividend,0.652356619499233,76.14838268559126,,,36.16193670631525,,13.055084992781213,,4.07772280793966,42.2533290835398,0.4513963044197361,6.65075708281924,,,,21.71403267353509,,,,,,,,,,,,,,,94.13290125,95.62866625,83.53847875,47.9930025,8.185473867342624,97.06237253393986,,97.58883507558515,97.02035949820565,97.76690477540642,97.01365923706406,,4.939257699392267,74.2290615639661,98.4216529841656,,,99.2459665210045,,,4.00824211236685,2.10856055849485,,,83.48222614647568,,2.68319644228806,5.605962482830405,45.16980340930213,75.7346846925822,0.753795437222178,1.0260799467322348,22.537118937182317,43.7434754303705,40.63112623555677,,21.945689499213252,30.738994728994633,,10.300500107944435,12.38936350899405,6.803411574784218,8.820710395411815,10.945350835158958,10.58455423029376,1.0,0.06375229129496997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7319109517679236,285979223.8125,,,,,
211,Latin America & Caribbean,1.00487346295574,75.1023008397698,,,58.71127469508548,2.48178505897522,17.19661481501609,,2.1059376409896027,43.3973989670775,5.015224178836513,8.702262630054834,,,,65.6317669899176,,,,,,48.236347867764366,,,,,,,,1.0,92.57557125,93.05386,77.82787625,54.4748775,6.476241432066046,87.77675669728663,89.5019563834942,94.24537469889587,89.3019489136429,91.9019542100521,88.10438868611809,88.45450870208258,8.390451629758704,90.0712642783899,97.0190467301798,,,94.7491125097862,,,5.06103799478191,2.28068393194126,,73.79319072917481,85.00997963073628,,2.2720785944623,10.376300499810796,22.39879234762615,32.5067790280551,1.66107303809941,3.5940219220139413,11.951217920524371,41.19920836172719,20.255735060366526,,27.956868238140714,29.203284766603097,,7.85,18.9,9.8625,13.0,13.912500000000001,16.15,1.0,0.17248922104149556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0941741413757478,1.0,2.9124999999999996,7.3,8.1375,,
212,Latin America & Caribbean (excluding high income),1.07234114600729,75.2827233072849,,,58.65087075913544,,17.372826720786538,,2.09512701119181,43.0005997528181,5.157696234540792,8.74903372708409,,,,66.2449036199433,,,,,,48.35075168432689,,,,,,,,1.0,91.82924,92.3762025,77.5592025,53.2512475,6.569019358531343,87.63193391988298,89.42408129708784,94.17376127482788,89.214160544467,91.83930637669904,87.97305428362387,88.4481589065507,8.436358067280596,90.1355713869157,97.0190467301798,,,94.5897796349662,,,4.8414944191284,2.25436322115539,,,84.43156060728249,,2.20758825575237,9.486219446777962,21.6592537045937,33.1374890455831,1.71683134782202,3.7424897713789185,12.1980711280725,41.168276109044214,20.476003136903053,,28.1915829028197,29.3318410233585,,15.6018964491401,19.17750093268695,9.987689283388526,13.1850059389254,15.771438373607463,16.3987314343874,1.0,0.17857965751594315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1066221312323736,1.0,,,,,
213,Latin America & the Caribbean (IDA & IBRD countries),1.0341596045261,74.97478119011274,,,58.648180414911046,,17.37176196045864,,2.0357083180852427,42.023559895322,5.015224178836513,8.742404667380713,,,,65.97333102800619,,,,,,48.204119604229554,,,,,,,,,92.41978,92.91283625,77.6964475,54.13058375000001,6.552337760876147,87.65324745948486,89.39969368780712,94.18785229821646,89.1836925501187,91.81714747613111,87.97208243047332,88.4481589065507,8.468148468760202,89.9780452018576,96.9966624950898,,,94.6834823245637,,,5.01687810063641,2.16256206587503,,,84.78563749619195,,2.27964684304931,10.201259895199076,21.6401244944575,32.3471872239422,1.67495475120696,3.682667579216213,11.951217920524371,41.22687640927275,20.263135729507553,,27.940777375965766,29.238380407445465,,15.4834109943207,19.02643227368765,9.94522140505189,13.0932701239063,15.65806919133165,16.27683778456085,1.0,0.17543969846560387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1058711174587,1.0,,,,,
214,Least developed countries: UN classification,2.64313723610693,42.73013461795775,12.9944678807717,44.3788808879566,28.3325920320308,,32.745266965426815,56.942544278583,,1.40662869568603,182.4816042569345,,,74.5139626025529,71.17552111009121,98.05027108425965,,,56.34752968086691,,1.0605377398541782,44.626125182337844,75.12740309315888,,3.39775285382409,,,,,,53.833369999999995,61.206445,34.755402499999995,7.75239,22.956895692427057,78.93176590843517,79.05026945416705,84.91510073373303,78.93886529355797,76.7414228893825,78.76543562724406,82.51069574710885,4.894168208139,45.3141048749694,80.8367080315295,51.150616820077,52.8782352974518,59.1182916641923,,,0.72423436232138,0.274552487073481,,,32.04032196561596,27.15518759267767,0.907781915243838,3.3497769094131384,30.522508996737148,157.27070256253,34.3460880906585,21.21751460435897,66.584795430742,42.28061396544213,68.24346765541638,,58.1116169715652,44.59203175510295,20.9267885754889,62.81419101808095,72.66390055407649,28.249965921920026,43.270200153832405,51.008361621293375,52.237736289610254,1.0,2.047976889640321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2131304170002934,1.0,,,,,
215,Low & middle income,1.61547635838348,61.48691525924295,,,34.72612266594615,,20.64865992824415,,2.41515767125909,22.0526520396059,60.714333859924935,,,,,48.701629756679324,,,,,,,,,,,,,,1.0,78.40071,82.94246,62.071332500000004,31.011149999999997,12.737302624354715,82.2300404573447,72.98158594572863,88.85957628643315,84.1840622842443,84.28834733611077,83.95473589349005,83.34360107964706,5.515548755192649,61.0606382156694,86.7456668884964,,,79.3844190166423,,,2.47621607119465,1.27894122470237,,,64.85852724448885,,1.87953814899861,4.224354473912962,36.924167548725315,117.987243793233,13.946956147983,13.357898243624472,30.96865684870636,37.77056391595369,51.58825927565709,,44.63489823439626,41.12094081473257,,41.537884656429796,46.489682997136,21.118763655452625,30.18168393199915,34.886382403648305,35.1919317347233,1.0,0.6760021984731797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6007365321345026,795177150.0625,14.412500000000001,5.45,23.3,,
216,Low income,2.27065345619524,41.2724441303459,,,32.55318221265867,1.51550471782684,36.11614785654971,47.3268996912599,,1.39902136816909,200.22909802344353,,,74.5120223274304,69.98293981056429,99.74076345174919,,,56.846585438918204,,1.1559277257147438,42.345849340436374,73.43729610056756,,,,,,,1.0,52.865938750000005,61.1419475,30.8062325,6.4984775,27.461234785431298,75.04941974990544,74.78515517579818,81.03471085279736,74.60750061389601,72.5960317646677,74.97346372724229,79.89963256135879,5.186529159210045,44.6840406764496,80.6714781470796,,52.426737933511,59.7866562326967,,,0.91258403091828,0.344701208440167,,24.605705222673585,28.659668350430003,17.960170668695174,0.877667262795587,,,165.130609567625,39.71799514814,24.624031940716343,70.44574653817145,43.54653992313582,68.343587201271,,59.99908681917678,42.32536780138777,22.6785739190544,35.55,76.7,24.8,45.349999999999994,53.25,26.75,1.0,2.5522022742374197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.882913804512282,1.0,17.924999999999997,2.4125,37.1625,,
217,Lower middle income,1.82843788416726,53.675919363287,14.2236825072806,61.7149029063842,28.325377358856432,3.26464319229126,23.232396344234097,67.1274800221504,0.987603373574623,9.522241735251,53.790783937262226,,,86.7488349769967,65.39538835293665,47.343369134681204,,,,,,,,,2.34655838201065,,,,,1.0,68.32581875,75.16299875,57.17028375,22.755433749999995,15.226595734448328,77.49880864850768,69.47372370685198,86.94439412373633,81.2056801658468,81.90024025254309,80.75988311326917,83.14309225132408,5.402346339186353,56.441493508362,82.0270177404291,72.9505903711748,47.9718928982444,73.1350162433059,,0.461073000458211,1.79275311419672,0.798082449433771,,51.14760560202024,55.0282104208471,57.06603013682255,1.59968051137341,2.8039506604610884,28.65583748361185,153.10326070094,20.4913078033627,22.06700753488143,35.57962798173742,30.349438718345436,62.36439061202327,,53.26262244603845,47.459463444357745,14.7174288970886,23.85,53.8,22.749999999999996,36.05,36.625,41.099999999999994,1.0,0.8748858512660352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8736721921130775,1.0,23.075,4.637499999999999,33.525000000000006,,
218,Middle income,1.42516135527087,63.729511717208155,,,34.88624416691917,,18.970936972894375,,2.39575160350553,24.3275583113854,37.93655044120461,,,,,41.36302782025257,,,,,,,,,,,,,,1.0,80.93139625,85.04565375,66.99745,34.29832125,11.528917142596315,83.61934969691288,72.48341822026657,90.37586302764178,86.04269624033996,86.56489321758016,85.69985736663688,84.2316182425713,5.552392675529537,64.4948534708666,87.8999774522439,,,83.0015014737383,,,2.65254483662818,1.38211480779884,,,68.7642798495519,,1.96614334605124,4.284429057525143,37.725803555637334,112.672437658152,11.0891937124978,12.14301394274758,27.900123896102098,37.23272379460935,49.7666144538194,,41.73159895147721,40.87963384619937,,36.007094308027305,39.77028127085565,19.45081756453815,26.822572940025047,30.928879428718126,30.837629383565698,1.0,0.488690573976763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3769034498105612,713761201.6875,9.9375,4.7625,21.0125,,
219,"Micronesia, Fed. Sts.",2.84,1.0,,,78.61666666666667,,23.310249999999996,,,1.0,,,,,,16.324675000000003,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,2.0426,,,,82.23263626986123,,0.6,,,1.0,3.6,9.5,,,77.5405,,31.250000000000004,26.650000000000002,,28.9,35.65,13.899999999999999,23.799999999999997,25.075000000000003,14.6,1.0,0.304538108913527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2218750000000003,1.0,,,,,
220,Other small states,1.90166421131105,58.7389420607144,,,46.87606447779173,,24.11082144757899,,,19.3681582494445,,14.986850447146658,,,,63.59202103494912,,,54.13294043668553,,4.727530774678997,56.841661415122324,,,,,,,,,80.5498325,83.42289375,52.84129142857143,22.735123750000003,15.595898074597685,87.55786371455089,87.86289187210974,92.2827696025722,86.4403418374111,84.06507659121299,86.26036825121287,85.8798313901575,13.521245095048188,72.1971142670378,,,,78.8498687440803,,,3.77492248538867,1.22477152420247,,,65.02559146338389,,2.14480687487475,8.29973817832284,36.39220533857513,107.436245580008,16.1951838898655,11.573474645453913,29.69440977835813,38.230822494456376,39.72902990382361,,50.75618289206496,41.257501988099676,,47.1328657877542,55.5811927741377,23.480504890953377,34.22275458013635,40.375056555266504,41.720177419266506,1.0,1.0702712048226006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1383058027455686,1.0,,,,,
221,Pacific island small states,3.38693033775822,54.491770734058946,,,67.0006419767321,,26.857912053287514,,,5.15932211494662,,,,,,49.805233144751405,,,,,,,,,,,,,,,88.79499000000001,90.99744,68.46881333333333,,6.329399392450389,88.28849970095781,87.04423200911961,89.30817730124875,88.2859646065613,84.19065623259559,87.44376003427982,87.40364224611761,3.4720937157071043,75.1617184945533,,,,91.3262408037735,,,2.7975601379037,0.49887749338644,,,68.6101560194517,,0.485493129688157,13.206842094011751,42.059034498332494,90.4337072750051,5.23226132616264,16.26499679277477,,40.58010067700399,62.06789304197728,,39.16886363097364,39.71469872110097,,22.733259710406102,26.87862179080725,11.004930725560026,19.063271359180852,21.46380918221225,22.58369772850095,1.0,0.27470337857799004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.557493559956692,1.0,,,,,
222,Pre-demographic dividend,2.41693473714459,41.9976232416547,11.4948716289647,,33.96959499129375,,38.32434841212503,45.2059525706603,,1.34460337400383,241.0691359400139,,,,71.41137611583238,114.30034647548612,,,58.81676493565794,,1.5421636681041078,43.48526888203858,71.13386454754172,,4.60900408699096,,,,,,51.496221250000005,60.08353,29.64484625,6.47934375,21.262299303245655,71.86405670631234,71.30041899977063,78.04791118529911,71.88278894508412,71.10023784559371,71.34473088190005,75.40722856654293,5.583445397788516,49.8100903282654,82.0940306445346,60.7424571771939,42.8576048156221,61.7793466879106,,,0.851468784494349,0.230927148355938,,,31.458550452420774,25.151132750101173,1.91069553879109,,,192.654867171325,48.5154846227248,21.98157647405297,61.16931502675687,44.504974572850834,60.67779866539368,,61.99110828451879,48.908451897017784,22.2848992143522,78.97383920705269,90.142444969638,30.424827680412776,51.67542297817835,59.99382633920543,62.145610281755154,1.0,3.24988732126423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.230792332677614,1.0,,,,,
223,Small states,1.84286911118223,60.23338290703025,,,50.62317478615137,,22.875782355528212,,,17.6804568542112,,14.75915749882672,,,,61.0777695782413,,,51.22151694186156,,3.8804713432656937,55.626426318126256,,,,,,,,,83.67187249999999,85.38662250000002,58.10019428571429,23.23094875,13.367929787479016,88.46234149364548,88.61861673988665,92.35843701374318,87.6062184798772,85.30649286107472,87.28362112888156,86.26169425929236,12.919090779198473,74.7444414039528,,,,81.251211833286,,,3.45388854228661,1.3076168432568,,,69.64350375408956,,2.01319805342644,8.106597041118762,35.60680272197138,92.3734873280757,12.7471094253803,9.843857718693581,,39.344445315845746,42.88459131633133,,47.01120424884995,39.19928960372355,,41.3226266242284,48.8947157786113,21.110080819654428,30.470846742774548,35.83448407048365,37.17012617855785,1.0,0.8467699006984065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9469779773674225,1.0,,,,,
224,South Asia,0.256566853893612,51.48614999527875,11.8746046661009,63.0996262732782,21.346408026862683,4.13626289367676,20.4805212210687,69.1887753387168,0.674261834507074,6.07994297101485,9.280426082136094,,,89.4836103141784,61.509614120317764,32.02674688235252,,,,,,,,,1.9604126076955,,8.14809077709712,,,1.0,60.213142500000004,69.39223625,57.587728750000004,21.35991125,16.676190630853213,77.84821195904959,64.10128793610262,89.72867847863402,83.72558037928893,83.87576217335751,82.82120961790281,86.21506321348099,5.410660788152173,48.7049839760765,78.7149869522966,76.0045606004882,54.2435403293543,75.4817138447431,,0.513904191364302,1.48273797878962,0.835976883474639,,,51.798262913553316,56.55056406225093,1.32322024681414,2.470368325893615,26.240399570661,160.733101134283,17.8226434617442,28.083166432022328,37.39987887917589,22.536775752852584,67.44171564968362,,56.03732323912485,49.45299155693578,13.6519756755671,45.0,45.8,25.675000000000004,17.1,30.9,38.05,1.0,0.5222428662509357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.506742971325724,1.0,28.025,2.5,33.050000000000004,,
225,South Asia (IDA & IBRD),0.256566853893612,51.48614999527875,11.8746046661009,63.0996262732782,21.346408026862683,,20.4805212210687,69.1887753387168,0.674261834507074,6.07994297101485,9.280426082136094,,,89.4836103141784,61.509614120317764,32.02674688235252,,,,,,,,,1.9604126076955,,8.14809077709712,,,,60.213142500000004,69.39223625,57.587728750000004,21.35991125,16.676190630853213,77.84821195904959,64.10128793610262,89.72867847863402,83.72558037928893,83.87576217335751,82.82120961790281,86.21506321348099,5.410660788152173,48.7049839760765,78.7149869522965,76.0045606004882,54.2435403293543,75.4817138447431,,0.513904191364302,1.48273797878962,0.835976883474639,,,51.798262913553316,56.55056406225093,1.32322024681414,2.470368325893615,26.240399570661,160.733101134283,17.8226434617442,28.083166432022328,37.39987887917589,22.536775752852584,67.44171564968362,,56.03732323912485,49.45299155693578,13.6519756755671,44.9978178517483,45.79398873961015,29.41742050669674,35.62519866363645,40.27486912022619,38.07307610955985,1.0,0.5222428662509357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.506742971325724,1.0,,,,,
226,Sub-Saharan Africa,2.35692040596806,43.335161349600554,11.4126127125938,45.2157804537857,35.195859566514315,1.85604584217072,36.840772883227935,52.7592478550556,,1.71534042565676,234.18423319335426,,,79.5486107036472,68.49318646035381,107.335872543414,,,59.46922622387696,,2.19709566015781,46.656427148938896,75.18251880171748,,4.17886159428187,,,,,1.0,56.1765625,63.687025,32.22764,7.5830425,20.262940256357314,72.98377789219903,72.58590027983004,78.93537342799695,72.93263879495083,71.77748976728414,72.73510707838557,76.96703682460651,6.401686685794827,51.3646456914898,81.9106531582813,56.1362624411179,44.8703196441314,59.8553733598797,,,0.985744586023041,0.234008300377124,,25.16095059752167,29.260003923815056,20.297077150961343,1.95779588041005,2.464225258745085,18.8080744857425,181.596820026123,47.1711814984566,22.6642798200884,57.0551849602965,46.33681022411548,61.661246957193214,,61.306955111546316,46.553170975216545,21.717483204617,75.3,45.8,25.8375,49.35,57.775,60.0,1.0,2.915677374626567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.947264767256035,1.0,14.850000000000001,3.0250000000000004,18.0,,
227,Sub-Saharan Africa (excluding high income),2.41851015135255,43.30887015184935,11.4126127125938,45.2157804537857,35.187996689659585,,36.87622052284821,52.7592478550556,,1.68872503571513,234.18423319335426,,,79.5486107036472,68.49318646035383,107.41395496038399,,,59.80664448482997,,2.199148886458582,46.67018033102293,75.18132179297821,,4.17886159428186,,,,,1.0,56.17164375,63.68291,32.22485,7.582559999999999,20.28453176072757,72.97352361105412,72.57397623362922,78.92630492778261,72.92142764044023,71.76578287788071,72.7236276148296,76.95917961827405,6.395873449783989,51.3646456914897,81.9106531582813,56.1362624411179,44.8703196441314,59.8401503354699,,,0.98201005609108,0.230915715388434,,,29.167046895787013,20.297077150961343,1.95924700748445,2.4612512276776686,18.749297913104517,181.801771344185,47.2331580750035,22.695938232678127,57.148098271815044,46.349304515679,61.666471239623526,,61.31812229097533,46.560704955174835,21.7298708198711,75.33961130428395,86.66282046308245,29.598347229427077,49.4045952544655,57.7964168560205,59.93068415504105,1.0,2.9197211046425613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.952449190088348,1.0,,,,,
228,Sub-Saharan Africa (IDA & IBRD countries),2.35692040596806,43.335161349600554,11.4126127125938,45.2157804537857,35.195859566514315,,36.840772883227935,52.7592478550556,,1.71534042565676,234.18423319335426,,,79.5486107036472,68.49318646035381,107.335872543414,,,59.46922622387696,,2.197095660157811,46.656427148938896,75.18251880171748,,4.17886159428186,,,,,,56.1765625,63.687025,32.22764,7.5830425,20.262940256357314,72.98377789219903,72.58590027983004,78.93537342799695,72.93263879495083,71.77748976728414,72.73510707838557,76.96703682460651,6.401686685794827,51.3646456914897,81.9106531582813,56.136262441118,44.8703196441314,59.8553733598797,,,0.985744586023041,0.234008300377124,,,29.260003923815056,20.297077150961343,1.95779588041005,2.464225258745085,18.8080744857425,181.596820026123,47.1711814984566,22.6642798200884,57.0551849602965,46.33681022411548,61.66124695719319,,61.306955111546294,46.553170975216545,21.717483204617,75.3150725705759,86.634942421352,29.589546310791913,49.389634582731404,57.77742031515651,59.9126313022451,1.0,2.915677374626567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.947264767256036,1.0,,,,,
229,Upper middle income,0.998833458865459,73.7556726042645,,,40.2144825864563,3.5055947303772,14.763892246463074,,3.574007839046165,40.5001120940698,3.2702495821211626,7.474721977241658,,,,33.58266753322855,,,,,,,,,,,,,,1.0,93.06606,94.71803875,82.9313925,49.75940375,7.8982157933935975,92.54259738258096,,95.37626974745564,93.07656734121358,93.34619512973954,92.8839577571311,,5.631134535307553,77.8696760557965,98.0609560691029,,,97.6650122645844,,,3.51439009498896,1.96798453730309,,,82.31931582659028,,2.28087868964674,5.579008787654542,45.90619292422753,72.8919235222305,1.71268047289923,2.28289737074637,20.34568542366523,42.265502577224865,37.30538086942517,,24.73395140742323,30.778755314546448,,12.45,14.5,7.737499999999999,10.600000000000001,11.0125,12.45,1.0,0.121193534976769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.90326972181633,354711481.06250006,2.6499999999999995,8.337499999999999,8.05,,
230,World,1.38921106825939,64.68775160260844,,,37.95,2.85339713096619,19.03816893503576,,2.70448810635802,30.5290189946376,60.34178134585935,14.82590250662874,,,,44.641755756603594,,1.0,51.5125,1.0,0.4,1.0,1.0,,,,,,,1.0,81.59378625,85.40031375000001,65.2200025,37.40349750000001,10.985714285714286,82.942075063189,75.43831639692407,88.97557656958583,85.2731427653252,85.2078075473088,85.01335518893022,,5.831056241505751,62.8118908062532,86.7373165146881,,,80.9734576587334,,,3.81583566508837,1.56563344302726,,68.92031848752032,70.44020433156297,,2.27633667959348,6.99216879234008,35.84342825273545,101.022473967294,11.7612601310356,11.173536105672458,25.86594445229717,38.90292071948277,46.31242999576195,,41.61666666666667,39.61666666666667,,38.3,42.55,19.45,27.9,32.074999999999996,17.3,1.0,0.5788165398166403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4589365408869064,948991614.1875,12.675,5.45,23.4375,,
231,Grenada,1.6333333333333335,1.0,,,57.15,,17.066,,3.6,11.940000000000001,,,,,,32.32085,,,,,,,,,,,,1.0,1.0,2.6925,98.6,98.6,90.0528275,109.25612,,1.0,1.0,,1.0,1.0,1.0,,,,,,,20.66,60.3,,4.670249999999999,1.4067,,87.19038347194588,91.63605062388447,,3.1,,,1.0,0.3,3.486105675146747,,,63.99162499999999,,28.4,14.133333333333333,,13.8,16.4,9.4,12.4,13.337499999999999,14.75,1.0,0.061486038189030257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.13825,1.0,,,,,
232,St. Kitts and Nevis,1.0,,,,57.583333333333336,,12.6,,3.55,33.48,,,,,,,,,,,,,,,,,,1.0,1.0,2.15,,,94.47133,100.99670499999999,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,4.2188,2.6758,,,91.60912585034,,3.4,,,,,0.444132653061274,,,69.092625,,,,,11.3,13.7,7.5625,9.2,10.775,11.2,,,,,,,,,,,,1.0,,,,,
233,Arab World,,62.32159105074225,,,64.34107246285475,,26.566717816828515,,1.27375712593758,21.2644413540488,11.493039922485124,,,,,48.29193387935452,,,39.326497055101875,,0.10119491030622675,24.108647686180635,,,,,,,,,66.14291,74.09560375,60.2733325,29.842171250000003,10.929996548920844,86.28898467950745,84.25549919755397,89.48829849682294,85.8784395793486,85.3661967253227,85.90384676963308,82.11519984115066,19.74880280431785,63.6727699957587,,,,86.5857981109417,,,2.15553683295121,1.03217681725061,,,81.68482323096664,69.65872037174157,0.118056866476089,2.3319911289480415,38.08747980913891,90.50653044763,7.41611512724174,6.804170540109906,20.652581473716385,20.855647803463498,42.13405641456421,,40.7713460905136,36.261382883131176,,33.5162809848528,38.647746914839104,17.911387361393537,24.829286679070698,28.522404896693423,29.63279931702725,1.0,0.567184496416449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.367700883648696,1.0,,,,,
234,Central Europe and the Baltics,,73.22934657975925,,,51.35751083665623,,9.97124392385301,,6.421758257531876,75.7188611896432,,6.972913542103156,,,,20.1719645883983,,,,,,,,,,,,,,,98.65258166666666,98.96152333333333,89.83812250000001,74.395265,2.716301753664843,94.84876060520847,95.10861674913058,95.13213816167236,95.29260178223635,94.8968732023675,93.31768331539521,,7.91621093246339,,,,,98.7563398340538,,,7.16556002636355,3.13091147506869,,92.3774817530587,93.49882913387023,,4.9341360230025,25.898683149186684,37.7060777961961,29.9334344618085,0.177176283521304,1.0,0.7664197532930707,45.09915171726585,37.842040051022195,,25.27596786541795,26.211650820287936,,4.828590152233881,5.88578148350568,3.125331841639226,4.06083419350281,4.976904267214194,4.9213877879434,1.0,0.013039077577449328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4711282427607664,1.0,,,,,
